a1,a4,a6,a9,a31,Class
0.0,1,0,0.007557,0.0,0
0.0,1,0,6.740103,0.0,0
164.27,2,0,101.0,0.0,0
0.0,1,0,0.162955,0.0,0
161.55,2,0,14.884355,0.0,0
25.28,3,0,3.284299,0.0,0
2390.4,153,0,0.023516,0.0,0
0.0,1,0,0.25,0.0,0
0.0,1,0,29.99,0.0,0
14.78,3,0,21.876499,0.0,0
0.0,0,1,1.010464,0.0,0
32.33,3,0,0.125323,0.0,0
0.97,14,0,4.995,0.0,0
31.05,264,0,0.001214,0.0,0
4052.78,14,0,0.02,0.0,0
16004.31,22,0,0.02354,0.0,0
70190.5,6,0,0.139394,0.0,0
202146.49,2,0,0.139487,0.0,0
0.0,0,1,0.0,0.0,0
1.24,3,0,424.425053,0.0,0
579.54,16,0,0.049,0.0,0
162.72,2,0,20.608577,0.0,0
0.0,0,1,0.0,0.0,0
62.15,556,0,0.035887,0.0,0
0.0,0,1,0.0,0.0,0
582.94,410,0,0.01,0.0,0
691.83,438,1,0.0,0.0,0
0.0,0,1,0.0,0.0,0
1.53,3,0,943.411563,0.0,0
7092.12,135,0,0.005,0.0,0
1.18,3,0,368.943832,0.0,0
21886.17,2,0,0.005,0.0,0
158.58,2,0,101.0,0.0,0
13387.09,13,0,3.995,0.0,0
15631.04,29,0,0.02,0.0,0
0.0,0,1,0.0,0.0,0
160.7,2,0,14.820374,0.0,0
23184.81,12,0,0.1,0.0,0
2.82,27,0,0.09,0.0,0
0.0,1,0,0.057002,0.0,0
81.55,484,0,0.069251,0.0,0
15.11,12,0,4.995,0.0,0
49592.14,6,0,0.27,0.0,0
6.99,27,0,0.24,0.0,0
50639.21,3,0,0.050002,0.0,0
162.99,2,0,41.472608,0.0,0
0.0,0,1,0.0,0.0,0
0.0,0,1,0.0,0.0,0
0.0,1,0,1.098559,0.0,0
22.61,4,0,0.44,0.0,0
313.05,2,0,0.258488,0.0,0
6.04,9996,3900,5.0,0.0,0
163.43,2,0,0.335068,0.0,0
105.18,127,0,0.0,0.0,0
0.0,1,0,1.0,0.0,0
2289.15,13,0,0.257895,0.0,0
222.65,15,0,0.027292,0.0,0
1.89,4,0,423.261642,0.0,0
2110.39,22,0,0.017021,0.0,0
3012.21,4,0,0.027539,0.0,0
0.0,0,1,0.0,0.0,0
33526.21,6,0,4.995,0.0,0
4.22,2,0,5.416781,0.0,0
0.0,1,0,3.0,0.0,0
1.93,3,0,0.999454,0.0,0
0.0,0,1,0.0,0.0,0
0.0,0,1,0.0,0.0,0
0.0,0,1,0.0,0.0,0
0.0,1,0,20.0,0.0,0
18.8,4,0,33.451591,0.0,0
0.0,0,1,0.0,0.0,0
7.28,3,0,467.501812,0.0,0
0.0,1,0,22.0,0.0,0
0.0,1,0,0.9925,0.0,0
18457.47,6,0,3.509263,0.0,0
440.4,1199,1180,0.1,0.0,0
163.69,2,0,101.0,0.0,0
819.66,6,0,0.01848,0.0,0
0.0,0,1,0.0,0.0,0
0.0,0,1,0.0,0.0,0
59938.0,5,0,1.0,0.0,0
110.37,3,0,36.850729,0.0,0
24.02,3,0,8.001279,0.0,0
5.09,19,0,1.0,0.0,0
0.0,0,1,0.0,0.0,0
302.83,8,0,0.01,0.0,0
2242.02,18,0,0.117967,0.0,0
20.91,3,0,101.0,0.0,0
43950.63,6,0,0.008,0.0,0
1661.8,17,0,0.002,0.0,0
8.55,8,0,2.947705,0.0,0
3766.59,111,0,0.043,0.0,0
12.5,2507,0,0.010031,0.0,0
21.27,3,0,101.0,0.0,0
75200.28,3,0,1e-05,0.0,0
24.56,3,0,5.284921,0.0,0
166.69,2,0,17.540599,0.0,0
1.95,2,0,0.25,0.0,0
164.14,2,0,38.423975,0.0,0
6058.37,12,0,0.040044,0.0,0
0.0,0,1,0.0,0.0,0
3.0,3,0,110.736081,0.0,0
22.76,219,0,0.034211,0.0,0
157.46,2,0,101.0,0.0,0
109.48,3,0,3.967084,0.0,0
76548.58,4,0,2.513434,0.0,0
3.24,3,0,114.738475,0.0,0
22.82,3,0,101.0,0.0,0
0.0,0,1,0.0,0.0,0
163.77,2,0,101.0,0.0,0
951.21,3,0,11.174,0.0,0
23.23,3,0,101.0,0.0,0
1659.99,105,0,0.000363,0.0,0
2259.21,25,0,0.01,0.0,0
13.72,7,0,0.494036,0.0,0
0.0,0,1,0.0,0.0,0
42.14,4907,0,0.0,0.0,0
3049.54,238,2,0.0,0.0,0
4298.16,28,0,0.431347,0.0,0
10.58,12,0,0.01,0.0,0
0.0,1,0,0.5,0.0,0
2188.46,5,0,0.015844,0.0,0
12361.95,14,0,0.037607,0.0,0
0.0,1,0,0.01,0.0,0
11.71,61,0,0.5,0.0,0
71665.81,8,0,5.0,0.0,0
157.5,2,0,41.323568,0.0,0
0.0,0,1,0.0,0.0,0
0.0,0,0,14.17769,0.0,0
0.0,1,0,0.999559,0.0,0
8814.12,14,0,0.01,0.0,0
23.71,3,0,12.933255,0.0,0
0.0,0,1,0.0,0.0,0
0.0,0,1,0.0,0.0,0
162.8,2,0,33.090848,0.0,0
15.93,201,0,1.1066,0.0,0
24.43,3,0,30.321292,0.0,0
3.49,3,0,505.307187,0.0,0
163.07,2,0,35.496655,0.0,0
0.0,0,1,0.0,0.0,0
0.0,0,1,1.083559,0.0,0
1897.47,8,0,3.529574,0.0,0
475.31,9,0,0.03517,0.0,0
162.53,2,0,8.428123,0.0,0
0.0,0,1,0.0,0.0,0
16.78,101,0,0.195437,0.0,0
131.11,197,0,0.005,0.0,0
17297.95,5,0,0.005,0.0,0
14.47,11,0,0.001,0.0,0
1252.45,43,0,0.11,0.0,0
0.0,0,1,0.0,0.0,0
0.0,0,1,0.0,0.0,0
15986.42,6,0,0.65,0.0,0
0.0,1,0,1.0036,0.0,0
15.39,3,0,101.0,0.0,0
0.0,1,0,3.16014,0.0,0
1.29,3,0,939.529442,0.0,0
8929.01,14,0,1.5,0.0,0
0.0,1,0,4.5,0.0,0
5.57,3,0,14.995,0.0,0
0.0,0,1,0.0,0.0,0
2602.33,30,0,0.001,0.0,0
0.0,1,0,22.0,0.0,0
0.0,1,0,0.063007,0.0,0
0.0,1,0,0.779718,0.0,0
5.54,9999,0,0.278959,0.0,0
24.62,804,0,0.001,0.0,0
1522.62,15,0,0.010046,0.0,0
0.0,0,1,0.0,0.0,0
8843.85,66,0,0.02,0.0,0
158.65,2,0,101.0,0.0,0
1460.94,292,0,0.002108,0.0,0
18.77,3,0,101.0,0.0,0
0.0,1,0,2.883525,0.0,0
2.11,3,0,539.434317,0.0,0
6012.77,44,0,0.032777,0.0,0
162.31,2,0,31.361204,0.0,0
154.87,2,0,101.0,0.0,0
5366.9,40,0,0.01661,0.0,0
5508.61,9,0,0.09,0.0,0
163.02,2,0,28.478227,0.0,0
6.75,10,0,45.19754,0.0,0
0.0,1,0,6.4,0.0,0
7.1,3,0,509.420714,0.0,0
24.8,3,0,43.416791,0.0,0
108.84,3,0,30.874856,0.0,0
5.76,5,0,0.1,0.0,0
5980.35,21,0,1.99,0.0,0
7042.64,8,0,0.001,0.0,0
3098.05,36,0,0.098677,0.0,0
0.0,0,0,0.250303,0.0,0
0.0,0,0,0.804725,0.0,0
0.0,0,1,0.0,0.0,0
9695.78,14,0,1.027784,0.0,0
161.24,2,0,3.662241,0.0,0
6783.5,10,0,0.0003,0.0,0
0.0,1,0,0.082618,0.0,0
2.32,4,0,517.428338,0.0,0
0.0,0,0,0.008496,0.0,0
88542.07,4,0,2.0,0.0,0
1698.92,40,0,0.002,0.0,0
4.72,6,0,1.5,0.0,0
108.0,3,0,28.415669,0.0,0
71349.06,10,0,0.001405,0.0,0
22.27,3,0,101.0,0.0,0
0.0,0,0,9.99,0.0,0
4432.48,5,0,0.010457,0.0,0
1165.8,597,0,0.0,0.0,0
0.0,1,0,1.015082,0.0,0
0.0,1,0,2.9875,0.0,0
3.38,6,0,101.0,0.0,0
3.92,3,0,610.055906,0.0,0
5980.35,21,0,1.99,0.0,0
7042.64,8,0,0.001,0.0,0
3098.05,36,0,0.098677,0.0,0
0.0,0,0,0.250303,0.0,0
0.0,0,0,0.804725,0.0,0
0.0,0,1,0.0,0.0,0
9695.78,14,0,1.027784,0.0,0
161.24,2,0,3.662241,0.0,0
6783.5,10,0,0.0003,0.0,0
0.0,1,0,0.082618,0.0,0
2.32,4,0,517.428338,0.0,0
0.0,0,0,0.008496,0.0,0
88542.07,4,0,2.0,0.0,0
1698.92,40,0,0.002,0.0,0
4.72,6,0,1.5,0.0,0
108.0,3,0,28.415669,0.0,0
71349.06,10,0,0.001405,0.0,0
22.27,3,0,101.0,0.0,0
0.0,0,0,9.99,0.0,0
4432.48,5,0,0.010457,0.0,0
1165.8,597,0,0.0,0.0,0
0.0,1,0,1.015082,0.0,0
0.0,1,0,2.9875,0.0,0
3.38,6,0,101.0,0.0,0
3.92,3,0,610.055906,0.0,0
3006.86,201,0,0.01,0.0,0
27.44,5,0,4.651895,0.0,0
0.0,0,1,1.221383,0.0,0
8752.43,45,0,0.006485,0.0,0
291.05,102,0,0.032838,0.0,0
101.53,3,0,101.0,0.0,0
2.41,4,0,940.959644,0.0,0
1.85,4,0,830.070817,0.0,0
23.38,3,0,101.0,0.0,0
943.06,200,0,0.000149,0.0,0
4908.92,13,0,4.39913,0.0,0
1.12,3,0,962.745994,0.0,0
1.47,4,0,555.565144,0.0,0
0.0,0,1,0.0,0.0,0
164.07,2,0,101.0,0.0,0
35.4,4,0,0.099,0.0,0
0.0,1,0,1.146731,0.0,0
30.63,2,0,0.098659,0.0,0
164.23,2,0,3.045384,0.0,0
45175.21,3,0,9.65,0.0,0
3763.26,111,0,0.04,0.0,0
1050.5,689,0,0.0,0.0,0
1122.25,130,0,0.200096,0.0,0
2739.72,3,0,0.200081,0.0,0
0.0,1,0,0.160343,0.0,0
0.0,0,1,0.0,0.0,0
0.0,0,1,0.0,0.0,0
164.02,2,0,101.0,0.0,0
0.0,0,1,0.0,0.0,0
15942.89,16,0,0.007,0.0,0
160.85,2,0,101.0,0.0,0
0.0,1,0,2.426697,0.0,0
80.38,45,0,0.001914,0.0,0
162.5,2,0,10.939972,0.0,0
7285.93,89,0,0.02,0.0,0
2.29,3,0,555.510825,0.0,0
0.0,1,0,0.1,0.0,0
0.0,1,0,0.05,0.0,0
60.23,8,0,0.010102,0.0,0
0.0,1,0,0.1,0.0,0
22117.88,22,0,0.45,0.0,0
1441.86,77,0,0.006782,0.0,0
101886.09,3,0,0.1,0.0,0
3149.31,30,0,0.39997,0.0,0
12208.09,21,0,0.02216,0.0,0
0.0,1,0,0.255239,0.0,0
658.14,66,0,0.016597,0.0,0
4.1,12,0,1.5,0.0,0
164.02,2,0,39.426999,0.0,0
4.39,3,0,929.495886,0.0,0
2.63,18,0,0.075725,0.0,0
4.89,6,0,0.065669,0.0,0
17.38,2,0,0.012132,0.0,0
7.17,7,0,0.157679,0.0,0
6.71,3,0,510.172506,0.0,0
108.03,3,0,28.35965,0.0,0
82.42,26,0,0.002739,0.0,0
0.0,0,1,0.0,0.0,0
2899.12,226,0,0.008456,0.0,0
3.38,9,0,11.510157,0.0,0
160.51,2,0,16.466481,0.0,0
6643.94,65,1,0.11785,0.0,0
0.0,0,1,0.0,0.0,0
0.0,1,0,0.259262,0.0,0
22.29,3,0,101.0,0.0,0
5.05,12,0,1.564537,0.0,0
0.0,0,1,1.3716,0.0,0
13.47,177,0,0.020893,0.0,0
0.0,1,0,0.1,0.0,0
16132.01,51,0,0.46551,0.0,0
4.09,3,0,50.0,0.0,0
164.68,2,0,101.0,0.0,0
23.73,3,0,8.703037,0.0,0
0.0,1,0,11.0,0.0,0
0.0,0,1,0.000991,0.0,0
5230.72,20,0,0.06,0.0,0
0.0,0,1,0.0,0.0,0
4.03,4,0,0.99,0.0,0
25.54,3,0,25.0408,0.0,0
12584.12,24,0,0.18,0.0,0
16.97,9993,0,0.02,0.0,0
161.06,2,0,101.0,0.0,0
2.45,3,0,634.721979,0.0,0
24.66,2,0,101.0,0.0,0
12.89,4858,0,0.095006,0.0,0
7136.72,68,0,1.024747,0.0,0
22.16,3,0,101.0,0.0,0
26.23,57,0,0.016581,0.0,0
2.18,4,0,641.742578,0.0,0
23.79,3,0,101.0,0.0,0
80082.1,8,0,0.0,0.0,0
7.63,479,0,0.010019,0.0,0
28977.81,8,0,0.036896,0.0,0
156648.25,6,0,0.2,0.0,0
161.98,2,0,32.277106,0.0,0
217.16,6,0,0.34335,0.0,0
69.66,16,0,0.071298,0.0,0
4.37,5,0,6.6856,0.0,0
2.66,3,0,512.363981,0.0,0
23.33,3,0,16.705301,0.0,0
163765.76,2,0,0.002465,0.0,0
22.26,3,0,101.0,0.0,0
24.06,3,0,17.038336,0.0,0
9.69,17,0,0.091384,0.0,0
11916.05,3,0,17.5,0.0,0
0.0,1,0,0.062837,0.0,0
13268.92,2,0,5.995922,0.0,0
1277.32,14,0,0.495,0.0,0
4158.36,10,0,0.049032,0.0,0
1081.32,37,0,0.000304,0.0,0
15898.29,9,0,0.361438,0.0,0
0.0,0,1,0.0,0.0,0
41.96,48,0,0.00053,0.0,0
5951.01,179,0,0.0,0.0,0
22.88,3,0,101.0,0.0,0
22.53,191,0,0.049,0.0,0
0.0,0,1,0.0,0.0,0
81.2,4,0,35.708911,0.0,0
82.71,3,0,0.152542,0.0,0
3521.13,7,0,0.001,0.0,0
0.0,1,0,10.0,0.0,0
16245.01,5,0,0.01,0.0,0
1.31,3,0,98.376485,0.0,0
21.26,4,0,0.005,0.0,0
7945.11,13,0,0.005,0.0,0
24.54,227,0,0.010145,0.0,0
26.22,3,0,0.159613,0.0,0
51.49,3,0,0.019193,0.0,0
1416.01,319,0,0.0,0.0,0
16638.96,9,0,0.01,0.0,0
0.0,1,0,1.737815,0.0,0
0.0,0,1,0.0,0.0,0
5.83,3,0,837.349476,0.0,0
13080.93,11,0,1.24,0.0,0
12.15,4,0,101.0,0.0,0
447.54,663,0,0.0,0.0,0
1.37,5,0,370.540395,0.0,0
21.02,3,0,101.0,0.0,0
0.0,1,0,10.0,0.0,0
284.32,52,0,0.042545,0.0,0
162.16,2,0,34.503339,0.0,0
6.41,3439,0,0.000232,0.0,0
0.0,1,0,0.1,0.0,0
0.0,1,0,25.9326,0.0,0
23.04,3,0,0.001,0.0,0
5.55,9,0,0.1,0.0,0
0.0,0,1,0.0,0.0,0
63097.77,3,0,1.19,0.0,0
12.3,9,0,1.01,0.0,0
15.54,8,0,0.104617,0.0,0
7610.37,101,0,0.141309,0.0,0
18500.31,12,0,0.6217,0.0,0
166.69,2,0,46.47412,0.0,0
15.32,1907,0,0.006949,0.0,0
2281.93,127,0,0.152,0.0,0
0.0,0,1,0.0,0.0,0
29798.8,3,0,0.997475,0.0,0
158.07,2,0,26.55008,0.0,0
54.33,6,0,0.175383,0.0,0
0.0,0,1,0.0,0.0,0
159.86,2,0,2.639262,0.0,0
0.0,0,1,0.0,0.0,0
111.76,3,0,25.803201,0.0,0
0.0,0,1,0.0,0.0,0
80522.21,7,0,0.000627,0.0,0
465.24,16,0,0.2,0.0,0
14.53,3,0,101.0,0.0,0
4367.66,10,0,0.099,0.0,0
161.23,2,0,40.430023,0.0,0
164.94,2,0,101.0,0.0,0
2.88,3,0,1.0,0.0,0
0.0,0,1,0.0,0.0,0
2656.38,17,0,0.029097,0.0,0
22.79,3,0,101.0,0.0,0
0.0,1,0,3.004,0.0,0
1.62,3,0,815.109414,0.0,0
9074.14,21,0,0.040486,0.0,0
0.0,1,0,7.0,0.0,0
27614.23,10,0,0.0951,0.0,0
21.68,3,0,101.0,0.0,0
0.0,0,1,0.0,0.0,0
6.01,3,0,831.072232,0.0,0
1.69,9998,0,0.097111,0.0,0
0.0,1,0,0.132145,0.0,0
160.63,2,0,50.270767,0.0,0
107.53,3,0,101.0,0.0,0
0.0,1,0,1.0,0.0,0
0.0,0,1,0.0,0.0,0
0.0,0,1,1.1,0.0,0
40.68,2,0,0.1,0.0,0
21.22,3,0,101.0,0.0,0
16.71,3,0,101.0,0.0,0
1095.59,303,0,0.03,0.0,0
0.0,0,1,0.0,0.0,0
0.0,1,0,3.805,0.0,0
162.22,2,0,35.557493,0.0,0
0.0,0,1,0.0,0.0,0
1.71,2,0,3.098992,0.0,0
2874.95,29,0,0.073598,0.0,0
9972.12,31,0,0.9935,0.0,0
0.0,0,0,2.065,0.0,0
9300.62,15,0,0.012,0.0,0
98.14,5595,0,5e-05,0.0,0
6.69,7,0,1.0,0.0,0
14.83,3,0,101.0,0.0,0
2238.59,39,0,0.102886,0.0,0
0.0,0,1,0.0,0.0,0
3895.33,9,0,0.01,0.0,0
0.0,1,0,10.0,0.0,0
358.22,1540,0,0.0,0.0,0
3.59,101,0,0.009475,0.0,0
23.46,3,0,14.549524,0.0,0
18926.18,31,0,0.0002,0.0,0
0.0,1,0,5.0,0.0,0
0.0,1,0,0.071073,0.0,0
0.0,0,1,1.255176,0.0,0
19.58,3,0,101.0,0.0,0
0.0,1,0,3.788,0.0,0
10164.5,51,0,0.035,0.0,0
0.0,1,0,1.4,0.0,0
163.9,2,0,101.0,0.0,0
0.0,1,0,2.187998,0.0,0
2.9,9,0,0.716836,0.0,0
161.55,2,0,43.646866,0.0,0
162.67,2,0,49.064914,0.0,0
2.86,2,0,1.25,0.0,0
5710.6,9,0,0.046656,0.0,0
162.69,2,0,22.029804,0.0,0
8986.2,2,0,1.99,0.0,0
0.0,1,0,3.608504,0.0,0
56995.84,3,0,0.017133,0.0,0
0.0,0,1,0.0,0.0,0
33.44,3,0,101.0,0.0,0
7.24,6,0,0.182737,0.0,0
0.0,0,1,0.0,0.0,0
25674.41,12,0,0.174149,0.0,0
163.93,2,0,101.0,0.0,0
271.76,115,1,0.003983,0.0,0
23.33,3,0,16.796852,0.0,0
10.34,906,0,0.015,0.0,0
0.0,1,0,2.479332,0.0,0
165.32,2,0,17.793321,0.0,0
32.36,3,0,101.0,0.0,0
16.7,4,0,101.0,0.0,0
15.48,3,0,101.0,0.0,0
4839.86,76,0,0.047,0.0,0
33.63,95,0,0.023942,0.0,0
49943.82,8,0,0.0,0.0,0
5178.6,8,0,0.00372,0.0,0
8123.58,74,0,0.001491,0.0,0
158.92,2,0,101.0,0.0,0
6.33,200,0,1.0,0.0,0
0.0,1,0,1.0,0.0,0
63.77,5,0,35.950285,0.0,0
9510.07,29,0,0.0,0.0,0
0.0,0,1,0.0,0.0,0
43639.38,5,0,16.0,0.0,0
14.55,4,0,101.0,0.0,0
22.72,3,0,101.0,0.0,0
0.0,0,1,0.0,0.0,0
2241.31,271,0,0.08,0.0,0
0.0,0,1,0.0,0.0,0
0.0,1,0,2.88339,0.0,0
0.0,0,1,0.0,0.0,0
540.28,15,0,0.01,0.0,0
8.03,2,0,12.853088,0.0,0
0.0,0,0,0.001,0.0,0
30130.14,5,0,0.050164,0.0,0
35745.78,5,0,0.000662,0.0,0
202252.36,2,0,0.995,0.0,0
7004.39,2,0,0.03916,0.0,0
304.04,15,0,0.052736,0.0,0
399.74,7,0,0.00717,0.0,0
13.84,3,0,101.0,0.0,0
162.48,2,0,8.506026,0.0,0
23.98,3,0,4.528006,0.0,0
0.0,1,0,2.242154,0.0,0
157.46,2,0,101.0,0.0,0
0.0,1,0,0.049,0.0,0
137489.38,4,0,2.525821,0.0,0
0.0,1,0,6.031587,0.0,0
35.63,9,0,14.865561,0.0,0
6086.4,7,0,0.001,0.0,0
54.37,85,0,0.200043,0.0,0
2203.76,39,0,0.0009,0.0,0
106.83,3,0,44.844411,0.0,0
11789.81,7,0,0.009808,0.0,0
543.68,180,1,0.0,0.0,0
0.0,0,1,0.0,0.0,0
4636.83,54,0,0.051012,0.0,0
160.91,2,0,1.043955,0.0,0
14.7,10,0,0.001764,0.0,0
0.0,1,0,0.154393,0.0,0
2.11,3,0,370.119982,0.0,0
22.29,3,0,101.0,0.0,0
0.0,1,0,0.255252,0.0,0
161.34,2,0,101.0,0.0,0
64156.09,9,0,5.0,0.0,0
705.79,284,0,0.01353,0.0,0
26.2,173,0,0.051103,0.0,0
0.0,0,1,0.0,0.0,0
6208.53,11,0,0.000588,0.0,0
17439.26,48,0,0.013,0.0,0
161.96,2,0,0.51229,0.0,0
77025.79,5,0,0.1,0.0,0
0.0,0,1,0.0,0.0,0
22695.66,8,0,36.999582,0.0,0
103.87,3,0,101.0,0.0,0
25.06,9984,0,0.01,0.0,0
0.0,1,0,0.01,0.0,0
2649.44,42,0,0.040249,0.0,0
28370.81,8,0,0.109573,0.0,0
0.0,1,0,0.029393,0.0,0
37115.4,9,0,0.01,0.0,0
0.0,0,1,0.013906,0.0,0
162.0,2,0,15.08229,0.0,0
160.78,2,0,45.328906,0.0,0
106.57,3,0,39.358664,0.0,0
176900.38,5,0,199.99529,0.0,0
2957.69,150,0,0.049749,0.0,0
1828.06,27,0,0.024729,0.0,0
10310.12,10,0,1.94,0.0,0
0.0,0,1,0.0,0.0,0
433.46,9,0,0.0259,0.0,0
24.18,3,0,17.064399,0.0,0
21.2,3,0,101.0,0.0,0
25.28,3,0,31.04208,0.0,0
0.0,0,1,0.0,0.0,0
6377.5,5,0,0.089538,0.0,0
130.59,207,0,0.010031,0.0,0
11160.05,53,0,0.009006,0.0,0
498.77,25,0,0.065165,0.0,0
61095.15,3,0,0.076654,0.0,0
18.83,3,0,101.0,0.0,0
0.0,0,1,0.0,0.0,0
6180.19,74,0,0.002108,0.0,0
154.97,2,0,101.0,0.0,0
0.0,1,0,0.595,0.0,0
39.05,70,0,0.70094,0.0,0
0.0,0,1,0.0,0.0,0
22.27,3,0,101.0,0.0,0
1.46,3,0,943.052896,0.0,0
0.0,0,1,0.0,0.0,0
4.71,106,0,0.200026,0.0,0
0.0,0,1,0.0,0.0,0
2377.24,14,0,1e-05,0.0,0
157.75,2,0,101.0,0.0,0
7.44,6,0,1.001,0.0,0
20.56,25,0,0.100087,0.0,0
0.0,1,0,0.929573,0.0,0
11131.27,15,0,0.130962,0.0,0
20308.17,23,0,0.005,0.0,0
163.07,2,0,0.003016,0.0,0
160.97,2,0,50.49731,0.0,0
84210.84,3,0,0.01,0.0,0
52.45,4707,0,0.000247,0.0,0
33772.6,8,0,3.4096,0.0,0
3.16,3,0,0.3,0.0,0
745.89,13,0,0.347815,0.0,0
363.07,230,0,0.010036,0.0,0
0.0,1,0,0.888333,0.0,0
93653.5,7,0,5.195,0.0,0
24559.1,12,0,0.011822,0.0,0
2.73,3,0,0.1,0.0,0
1898.41,3,0,0.095,0.0,0
2.86,28,0,0.003718,0.0,0
6729.81,2,0,0.005,0.0,0
105.38,3,0,45.443575,0.0,0
0.0,0,1,0.0,0.0,0
10.06,1034,0,0.012315,0.0,0
107.37,3,0,29.103563,0.0,0
159.52,3,0,0.499583,0.0,0
5630.5,5,0,0.001,0.0,0
4488.09,19,0,0.01,0.0,0
21.77,3,0,101.0,0.0,0
30541.58,4,0,4.571217,0.0,0
28508.11,4,0,0.01,0.0,0
2.32,4,0,0.002,0.0,0
3368.53,12,0,0.00469,0.0,0
0.0,0,1,0.0,0.0,0
3.22,2,0,1.762101,0.0,0
2.82,3,0,511.894995,0.0,0
105.94,3,0,21.010131,0.0,0
289.29,14,0,0.00834,0.0,0
155.89,2,0,101.0,0.0,0
0.0,1,0,1.0,0.0,0
18.42,4,0,1.1214,0.0,0
25.84,3,0,17.704068,0.0,0
292.75,99,0,0.04723,0.0,0
22.67,8076,0,0.0,0.0,0
1455.22,111,0,0.0,0.0,0
4328.42,100,0,0.000138,0.0,0
12706.76,43,0,0.089384,0.0,0
122828.0,3,0,0.255259,0.0,0
23.21,3,0,17.013296,0.0,0
35.6,3,0,101.0,0.0,0
21914.17,15,0,0.009475,0.0,0
2.78,2,0,2.478675,0.0,0
3.28,8,0,0.2,0.0,0
16.5,3076,0,0.0001,0.0,0
5373.72,15,0,0.7,0.0,0
0.0,0,1,0.0,0.0,0
0.0,0,1,0.0,0.0,0
0.0,0,1,0.0,0.0,0
9.85,122,0,0.014515,0.0,0
11083.99,33,0,0.044224,0.0,0
0.0,1,0,0.127438,0.0,0
12.24,9,0,0.00045,0.0,0
3.71,3,0,470.011096,0.0,0
4.03,8,0,0.000835,0.0,0
1756.97,10,0,0.215373,0.0,0
2504.74,29,0,0.000827,0.0,0
8.77,3,0,3.4889,0.0,0
19.09,579,0,0.14575,0.0,0
83.12,4,0,26.385312,0.0,0
106.72,3,0,101.0,0.0,0
6.65,6,0,0.0415,0.0,0
0.93,12,0,0.973167,0.0,0
25.03,3,0,0.573599,0.0,0
162.1,2,0,4.793916,0.0,0
162.97,2,0,33.379748,0.0,0
2.89,3,0,953.697968,0.0,0
0.0,1,0,6.6,0.0,0
18.43,3,0,101.0,0.0,0
4304.14,10,0,4.4e-05,0.0,0
161.78,2,0,35.037794,0.0,0
0.0,0,1,0.0,0.0,0
162.94,2,0,2.514004,0.0,0
0.0,0,1,0.0,0.0,0
160.52,2,0,101.0,0.0,0
13.13,3632,0,0.05,0.0,0
34.61,3,0,101.0,0.0,0
2.15,4,0,0.064388,0.0,0
0.0,0,1,0.0,0.0,0
94.65,516,0,0.0002,0.0,0
0.0,0,1,0.0,0.0,0
3.02,113,0,0.199125,0.0,0
3.17,32,0,0.1,0.0,0
0.0,0,0,0.0,0.0,0
0.0,0,1,0.0,0.0,0
162.76,2,0,42.133772,0.0,0
0.0,0,0,0.051461,0.0,0
53.34,306,0,1.000993,0.0,0
0.0,1,0,9.136005,0.0,0
11129.38,64,0,0.005,0.0,0
86.65,168,0,0.014059,0.0,0
2.11,3,0,369.198487,0.0,0
23.43,3,0,101.0,0.0,0
5600.77,68,0,0.1,0.0,0
2.89,3,0,961.132106,0.0,0
65.88,245,0,0.182054,0.0,0
0.0,1,0,46.5852,0.0,0
1818.15,7,0,0.032621,0.0,0
0.0,1,0,0.22,0.0,0
159.1,2,0,101.0,0.0,0
6.41,66,0,0.063617,0.0,0
6.68,3,0,773.321547,0.0,0
0.0,0,1,0.0,0.0,0
0.0,0,1,0.0,0.0,0
1923.14,104,0,0.2,0.0,0
6.08,510,0,0.0003,0.0,0
11001.01,5,0,0.031318,0.0,0
5.48,379,0,0.050012,0.0,0
6917.63,30,0,0.005,0.0,0
6833.51,59,0,0.0001,0.0,0
0.0,0,1,0.0,0.0,0
162.53,2,0,43.356656,0.0,0
0.0,0,1,0.0,0.0,0
160.95,2,0,101.0,0.0,0
7.11,3,0,101.0,0.0,0
23.88,3,0,2.750579,0.0,0
21.06,13,0,0.508919,0.0,0
11641.32,13,0,0.002362,0.0,0
2.46,2,0,1.0,0.0,0
0.0,0,1,0.0,0.0,0
162.32,2,0,49.826162,0.0,0
1408.74,15,0,0.010614,0.0,0
0.0,0,1,0.0,0.0,0
11.11,15,0,1.599832,0.0,0
0.0,0,1,0.0,0.0,0
154.77,2,0,101.0,0.0,0
162.58,2,0,101.0,0.0,0
17.92,4,0,101.0,0.0,0
81773.73,6,0,0.222393,0.0,0
0.0,1,0,0.644508,0.0,0
0.0,0,1,0.0,0.0,0
16.49,561,0,0.113169,0.0,0
0.0,0,1,0.0,0.0,0
7733.04,85,0,0.01,0.0,0
6.31,6,0,2.995,0.0,0
159.56,2,0,48.155524,0.0,0
5180.72,10,0,0.0398,0.0,0
886.62,16,0,0.20002,0.0,0
161.45,2,0,16.868585,0.0,0
0.0,0,1,0.0,0.0,0
992.6,129,0,0.193732,0.0,0
2.36,2,0,2.54,0.0,0
161.16,2,0,4.806451,0.0,0
0.0,1,0,1.111695,0.0,0
0.0,0,1,0.0,0.0,0
0.0,0,1,0.061424,0.0,0
0.0,1,0,0.094,0.0,0
46.95,385,0,0.023405,0.0,0
0.0,1,0,0.593561,0.0,0
2.2,4,0,374.588644,0.0,0
