a46,a3,a47,a23,a28,a45,a18,a20,a30,a24,Class
270,14865.05,413,1.0,1.0,1.0,4,0.20484308,1.0,1e-12,1
1,9259.2,194,4.0,4.0,4.0,11,16.06538439,4.0,100.337,1
1,69410.25,22,2.0,2.0,2.0,33,27.63989778,2.0,8.1e-11,1
1,0.0,74,1.0,1.0,1.0,0,0.0,1.0,1.337,1
270,0.0,413,1.0,1.0,1.0,0,0.0,1.0,1e-12,1
1,475.0,74,1.0,1.0,1.0,3,1.01,1.0,1.337,1
1,109073.55,450,2.0,2.0,2.0,7,2.07970175,2.0,113.37,1
1,647.45,155,6.0,5.0,6.0,18,9.047944384,6.0,101.3123878,1
1,49172.2,129,1.0,1.0,1.0,28,12.98892024,1.0,1e-10,1
1,3.8,74,1.0,1.0,1.0,2,3.32832837,1.0,13.37,1
1,0.0,364,2.0,2.0,2.0,0,0.0,2.0,3.2e-08,1
270,0.0,413,1.0,1.0,1.0,0,0.0,1.0,1e-12,1
270,0.0,413,1.0,1.0,1.0,1,0.0,1.0,1e-12,1
270,11547.58,413,1.0,1.0,1.0,30,28.65313993,1.0,1e-12,1
1,197974.9,300,3.0,3.0,2.0,5,0.0,2.0,9.99,1
270,3058.33,413,1.0,1.0,1.0,13,15.61093591,1.0,1e-12,1
1,5017.8,74,1.0,1.0,1.0,2,0.5,1.0,13.37,1
270,7751.75,413,1.0,1.0,1.0,4,1.59061078,1.0,1e-12,1
270,17194.22,413,1.0,1.0,1.0,9,0.90874532,1.0,1e-12,1
270,29197.45,413,1.0,1.0,1.0,26,38.64333073,1.0,1e-12,1
1,20032.12,170,21.0,15.0,15.0,10000,4944.799898,15.0,1894.681001,1
270,3192.87,413,1.0,1.0,1.0,8,14.253,1.0,1e-12,1
270,24.85,413,1.0,1.0,1.0,2,0.0,1.0,1e-12,1
270,0.0,413,1.0,1.0,1.0,0,0.0,1.0,1e-12,1
1,124215.73,197,4.0,3.0,4.0,12,156.2386254,4.0,1620.847008,1
270,4671.13,413,1.0,1.0,1.0,14,5.972748,1.0,1e-12,1
1,0.0,74,1.0,1.0,1.0,0,0.0,1.0,13.37,1
270,80272.17,413,1.0,1.0,1.0,3,0.181065002,1.0,1e-12,1
1,11504.4,74,1.0,1.0,1.0,4,2.87890664,1.0,13.37,1
1,65333.43,74,1.0,1.0,1.0,3,0.1,1.0,13.37,1
1,61700.73,257,1.0,1.0,1.0,2,0.1073,1.0,2.086270175,1
1,174.02,74,1.0,1.0,1.0,21,6.92873154,1.0,13.37,1
270,3558.65,413,1.0,1.0,1.0,15,29.15014938,1.0,1e-12,1
270,0.0,413,1.0,1.0,1.0,0,0.0,1.0,1e-12,1
1,39134.32,74,1.0,1.0,1.0,35,10.09804298,1.0,1.337,1
1,0.0,74,1.0,1.0,1.0,0,0.0,1.0,1.337,1
270,6596.57,413,1.0,1.0,1.0,16,36.02,1.0,1e-12,1
294,38579.0,74,2.0,1.0,1.0,5,1.610905389,1.0,13.37,1
1,511715.92,194,4.0,3.0,4.0,168,89.68020737,4.0,366.337,1
270,7545.43,413,1.0,1.0,1.0,4,4.62,1.0,1e-12,1
1,17727.3,257,2.0,2.0,2.0,6,2.14982843,2.0,3.799237535,1
1,49643.1,74,1.0,1.0,1.0,8,0.848499434,1.0,1.337,1
270,6593.38,413,1.0,1.0,1.0,39,65.11738283,1.0,1e-12,1
270,3981.4,413,1.0,1.0,1.0,5,52.0,1.0,1e-12,1
270,0.0,413,1.0,1.0,1.0,0,0.0,1.0,1e-12,1
1,5013.77,194,4.0,4.0,4.0,8,17.03988258,4.0,100.337,1
270,0.0,413,1.0,1.0,1.0,0,0.0,1.0,1e-12,1
269,5962.12,63,171.0,60.0,67.0,322,501.5937353,67.0,327145.1972,1
294,4807.72,1,1.0,0.0,0.0,24,31.8247686,0.0,0.0,1
1,14336.38,74,2.0,2.0,1.0,17,28.43440165,1.0,2.674,1
1,10348.57,74,1.0,1.0,1.0,17,16.24,1.0,1.337,1
1,20160.32,74,1.0,1.0,1.0,9,2.87530238,1.0,1.337,1
270,0.0,413,1.0,1.0,1.0,0,0.0,1.0,1e-12,1
1,72030.65,257,1.0,1.0,1.0,49,29.43163911,1.0,2.097621132,1
270,3286.38,413,1.0,1.0,1.0,2,0.57314152,1.0,1e-12,1
1,0.0,74,1.0,1.0,1.0,0,0.0,1.0,13.37,1
1,186787.35,74,1.0,1.0,1.0,4,0.11969366,1.0,1.337,1
1,149899.78,194,4.0,4.0,4.0,12,7.19,4.0,14.37,1
123,221522.73,202,10.0,5.0,4.0,8,0.039224029,4.0,8796.321939,1
270,0.0,413,1.0,1.0,1.0,0,0.0,1.0,1e-12,1
1,54339.5,257,1.0,1.0,1.0,4,5.0,1.0,2.273129276,1
294,0.0,155,2.0,1.0,1.0,1,1.0,1.0,99.0,1
1,0.0,325,2.0,1.0,1.0,1,0.0005,2.0,20.0,1
294,7266.2,1,1.0,0.0,0.0,2,1.0,0.0,0.0,1
1,213312.12,152,4.0,4.0,4.0,11,93.5186298,4.0,1777.261226,1
202,302538.55,308,104.0,46.0,44.0,95,1086.092811,44.0,2308537.306,1
1,213597.13,74,1.0,1.0,1.0,29,13.32518974,1.0,1.337,1
270,49.0,413,1.0,1.0,1.0,2,2.01,1.0,1e-12,1
1,16379.72,74,1.0,1.0,1.0,16,4.414041888,1.0,1.337,1
251,118623.75,254,3.0,1.0,1.0,79,195.786707,1.0,15.0,1
1,0.0,74,1.0,1.0,1.0,0,0.0,1.0,1.337,1
1,121959.33,352,3.0,3.0,3.0,24,19.87457047,3.0,2.143938155,1
270,197780.1,413,1.0,1.0,1.0,6,0.0,1.0,1e-12,1
270,2939.58,413,1.0,1.0,1.0,19,22.81681498,1.0,1e-12,1
1,0.0,74,1.0,1.0,1.0,0,0.0,1.0,1.337,1
123,34.17,202,9.0,2.0,2.0,9,0.09,2.0,26490.858,1
1,143703.97,194,3.0,3.0,3.0,25,33.7030757,3.0,1.337,1
270,0.0,413,1.0,1.0,1.0,0,0.0,1.0,1e-12,1
44,63019.7,243,177.0,44.0,69.0,92,86.43813492,70.0,302366594.4,1
1,15516.12,213,1.0,1.0,1.0,66,53.31494759,1.0,10.0,1
1,1019.72,155,1.0,1.0,1.0,2,3.8,1.0,99.0,1
270,0.0,413,1.0,1.0,1.0,0,0.0,1.0,1e-12,1
1,6154.77,439,6.0,6.0,6.0,39,58.10139867,6.0,15105.337,1
270,30136.08,413,1.0,1.0,1.0,7,7.85093608,1.0,1e-12,1
270,6349.65,413,1.0,1.0,1.0,2,0.03277762,1.0,1e-12,1
270,0.0,413,1.0,1.0,1.0,1,0.0,1.0,1e-12,1
270,0.0,413,1.0,1.0,1.0,0,0.0,1.0,1e-12,1
1,0.0,74,1.0,1.0,1.0,0,0.0,1.0,13.37,1
98,500694.18,101,32.0,25.0,26.0,149,309.1306606,26.0,34452.14764,1
1,29094.23,74,1.0,1.0,1.0,15,7.92669574,1.0,13.37,1
270,451891.23,413,1.0,1.0,1.0,25,0.0,1.0,1e-12,1
270,0.0,413,1.0,1.0,1.0,0,0.0,1.0,1e-12,1
1,35470.23,74,1.0,1.0,1.0,19,11.59,1.0,1.337,1
1,196469.58,39,1.0,1.0,1.0,32,0.0,1.0,5.0,1
270,0.0,413,1.0,1.0,1.0,0,0.0,1.0,1e-12,1
1,27416.53,416,2.0,2.0,2.0,3,20.0,2.0,314.99118,1
270,0.0,413,1.0,1.0,1.0,0,0.0,1.0,1e-12,1
1,1815.47,74,1.0,1.0,1.0,4,1.61044389,1.0,1.337,1
1,1709.28,135,1.0,1.0,1.0,10,102.0,1.0,25.0,1
270,17317.85,413,1.0,1.0,1.0,7,4.706884983,1.0,1e-12,1
270,200118.15,413,1.0,1.0,1.0,5,0.0,1.0,1e-12,1
270,0.0,413,1.0,1.0,1.0,1,0.0,1.0,1e-12,1
270,0.0,413,1.0,1.0,1.0,1,0.018509949,1.0,1e-12,1
270,0.0,413,1.0,1.0,1.0,0,0.0,1.0,1e-12,1
1,0.0,74,1.0,1.0,1.0,0,0.0,1.0,13.37,1
1,15237.23,194,2.0,2.0,2.0,8,11.1530313,2.0,13.37,1
1,52197.08,257,1.0,1.0,1.0,24,10.57687799,1.0,2.38245085,1
1,7071.3,74,1.0,1.0,1.0,11,54.224358,1.0,13.37,1
270,5918.27,413,1.0,1.0,1.0,2,0.0,1.0,1e-12,1
270,4799.2,413,1.0,1.0,1.0,40,47.23007096,1.0,1e-12,1
1,0.0,74,1.0,1.0,1.0,0,0.0,1.0,13.37,1
294,300839.82,185,6.0,3.0,5.0,194,16.82485641,5.0,1866.337,1
294,15659.45,74,2.0,1.0,1.0,7,1.3400783,1.0,13.37,1
270,0.0,413,1.0,1.0,1.0,0,0.0,1.0,1e-12,1
1,32524.35,194,2.0,2.0,2.0,31,25.13078424,2.0,13.37,1
1,68430.67,194,2.0,2.0,2.0,7,13.46,2.0,1.337,1
294,98554.63,194,5.0,4.0,4.0,35,67.18085785,4.0,14.37,1
1,9808.28,74,1.0,1.0,1.0,3,1.02184509,1.0,13.37,1
270,20932.0,413,1.0,1.0,1.0,8,0.937311816,1.0,1e-12,1
1,8585.2,194,2.0,2.0,2.0,17,7.407787617,2.0,1.337,1
1,100737.45,431,1.0,1.0,1.0,11,18.71623375,1.0,6.66e-16,1
1,3244.8,74,2.0,2.0,2.0,7,5.68806841,2.0,112.37,1
270,0.0,413,1.0,1.0,1.0,0,0.0,1.0,1e-12,1
1,11709.9,194,4.0,4.0,4.0,39,35.99561219,4.0,100.337,1
270,197781.08,413,1.0,1.0,1.0,8,0.0,1.0,1e-12,1
1,18036.62,74,1.0,1.0,1.0,8,3.891174054,1.0,1.337,1
270,0.0,413,1.0,1.0,1.0,0,0.0,1.0,1e-12,1
1,20502.57,74,2.0,2.0,2.0,17,7.24982625,2.0,13.37,1
1,2267.12,74,1.0,1.0,1.0,4,0.094,1.0,13.37,1
1,700.82,74,1.0,1.0,1.0,7,3.64333492,1.0,13.37,1
1,0.0,74,1.0,1.0,1.0,0,0.0,1.0,13.37,1
1,0.0,74,1.0,1.0,1.0,0,0.0,1.0,1.337,1
1,0.0,74,1.0,1.0,1.0,0,0.0,1.0,13.37,1
1,20331.2,436,2.0,2.0,2.0,81,27.68367649,2.0,119.1758143,1
270,0.0,413,1.0,1.0,1.0,0,0.0,1.0,1e-12,1
270,176158.57,413,1.0,1.0,1.0,7,0.0,1.0,1e-12,1
270,0.0,413,1.0,1.0,1.0,0,0.0,1.0,1e-12,1
1,21526.48,74,1.0,1.0,1.0,25,28.39122767,1.0,1.337,1
270,1255.02,413,1.0,1.0,1.0,2,0.003517,1.0,1e-12,1
270,0.0,413,1.0,1.0,1.0,1,0.003909556,1.0,1e-12,1
270,267655.9,413,1.0,1.0,1.0,25,16.66574894,1.0,1e-12,1
1,184452.87,74,2.0,2.0,2.0,14,5.03322277,2.0,112.37,1
1,53563.17,74,2.0,2.0,2.0,17,28.28173245,2.0,1.337,1
1,0.0,74,1.0,1.0,1.0,0,0.0,1.0,1.337,1
1,8077.95,74,1.0,1.0,1.0,12,10.80604307,1.0,1.337,1
1,1418.78,450,1.0,1.0,1.0,2,3.99,1.0,100.0,1
1,0.0,74,1.0,1.0,1.0,0,0.0,1.0,13.37,1
270,5869.5,413,1.0,1.0,1.0,2,0.0,1.0,1e-12,1
1,55813.82,74,1.0,1.0,1.0,10,1.30574662,1.0,13.37,1
1,214252.32,330,1.0,1.0,1.0,5,5.99010713,1.0,5e-18,1
1,0.0,155,1.0,1.0,1.0,1,2.32593252,1.0,99.0,1
1,0.0,74,1.0,1.0,1.0,0,0.0,1.0,13.37,1
1,59124.93,74,1.0,1.0,1.0,5,0.70464701,1.0,1.337,1
270,10492.58,413,1.0,1.0,1.0,28,1163.904128,1.0,1e-12,1
1,0.0,74,1.0,1.0,1.0,0,0.0,1.0,1.337,1
1,507435.6,74,2.0,2.0,2.0,158,66.27031601,2.0,251.337,1
1,169695.52,185,11.0,7.0,11.0,476,472.2757343,11.0,3989.608949,1
1,23425.7,401,1.0,1.0,1.0,5,2.55828737,1.0,9.8e-11,1
287,277396.03,436,3.0,1.0,1.0,170,4.123294152,1.0,1238.847622,1
1,0.0,74,1.0,1.0,1.0,0,0.0,1.0,1.337,1
270,0.0,413,1.0,1.0,1.0,0,0.0,1.0,1e-12,1
1,114981.5,47,1.0,1.0,1.0,48,83.173,1.0,2.0,1
1,36527.7,300,2.0,2.0,2.0,27,73.74705488,2.0,3.0,1
113,276409.97,192,7.0,4.0,6.0,78,24.252626,6.0,19392.3981,1
270,8069.9,413,1.0,1.0,1.0,4,0.3,1.0,1e-12,1
1,67868.9,439,2.0,2.0,2.0,27,24.41841032,2.0,20448.0,1
1,9462.9,185,1.0,1.0,1.0,30,33.52762032,1.0,1500.0,1
1,11750.12,308,1.0,1.0,1.0,12,242.3,1.0,0.022498233,1
1,0.0,74,1.0,1.0,1.0,0,0.0,1.0,13.37,1
1,174708.82,74,1.0,1.0,1.0,4,1.62967432,1.0,1.337,1
1,330734.38,74,2.0,2.0,2.0,5,2.79612927,2.0,100.337,1
270,134345.88,413,1.0,1.0,1.0,3,0.49,1.0,1e-12,1
13,11757.77,111,97.0,31.0,29.0,77,304.4920986,30.0,55635.41061,1
1,0.0,74,1.0,1.0,1.0,0,0.0,1.0,1.337,1
1,17264.92,74,1.0,1.0,1.0,10,4.17221091,1.0,1.337,1
270,0.0,413,1.0,1.0,1.0,0,0.0,1.0,1e-12,1
270,24608.32,413,1.0,1.0,1.0,4,1.095612,1.0,1e-12,1
1,183954.7,194,3.0,3.0,3.0,2,10.0,3.0,13.37,1
270,575.43,413,1.0,1.0,1.0,2,0.5709933,1.0,1e-12,1
86,10464.37,351,147.0,68.0,42.0,90,86.85566915,43.0,235634056.4,1
270,5605.28,413,1.0,1.0,1.0,17,9.36914028,1.0,1e-12,1
1,0.0,74,1.0,1.0,1.0,0,0.0,1.0,1.337,1
1,47799.72,416,2.0,2.0,2.0,4,6.0778,2.0,101.556,1
270,127.88,413,1.0,1.0,1.0,2,2.02,1.0,1e-12,1
1,186923.58,74,1.0,1.0,1.0,7,3.50746711,1.0,13.37,1
270,0.0,413,1.0,1.0,1.0,0,0.0,1.0,1e-12,1
270,191.25,413,1.0,1.0,1.0,2,0.0,1.0,1e-12,1
225,166.2,436,7.0,5.0,6.0,9,0.15,6.0,136.8934364,1
1,315618.2,74,1.0,1.0,1.0,2,0.00024166,1.0,13.37,1
1,48829.17,74,1.0,1.0,1.0,7,5.548101,1.0,1.337,1
270,0.0,413,1.0,1.0,1.0,0,0.0,1.0,1e-12,1
1,0.0,74,1.0,1.0,1.0,0,0.0,1.0,1.337,1
1,603.62,74,1.0,1.0,1.0,2,0.5,1.0,13.37,1
1,1825.55,194,4.0,4.0,4.0,14,14.30513031,4.0,100.337,1
78,380324.0,119,2.0,1.0,1.0,97,421.1034419,1.0,44.43190157,1
270,1033.08,413,1.0,1.0,1.0,3,14.252517,1.0,1e-12,1
270,0.0,413,1.0,1.0,1.0,0,0.0,1.0,1e-12,1
1,162010.28,194,4.0,4.0,4.0,30,58.41031891,4.0,6.337,1
1,101446.82,257,2.0,2.0,2.0,3,1.98906327,2.0,3.485413296,1
270,2047.92,413,1.0,1.0,1.0,2,0.52881794,1.0,1e-12,1
270,156541.13,413,1.0,1.0,1.0,6,0.0,1.0,1e-12,1
270,8431.15,413,1.0,1.0,1.0,2,0.0,1.0,1e-12,1
1,0.0,74,1.0,1.0,1.0,0,0.0,1.0,1.337,1
1,5247.5,74,1.0,1.0,1.0,2,0.45,1.0,13.37,1
1,0.0,74,1.0,1.0,1.0,0,0.0,1.0,1.337,1
1,776.35,74,1.0,1.0,1.0,3,4.38672,1.0,1.337,1
270,10080.32,413,1.0,1.0,1.0,4,0.5712803,1.0,1e-12,1
1,10645.63,74,1.0,1.0,1.0,20,29.83190011,1.0,1.337,1
270,0.0,413,1.0,1.0,1.0,0,0.0,1.0,1e-12,1
1,206082.3,194,4.0,3.0,4.0,11,7.90669912,4.0,1.337,1
1,47139.4,74,1.0,1.0,1.0,14,8.58562676,1.0,13.37,1
270,0.0,413,1.0,1.0,1.0,0,0.0,1.0,1e-12,1
1,3341.88,74,1.0,1.0,1.0,16,14.92722062,1.0,1.337,1
1,57057.8,352,4.0,4.0,4.0,57,35.2947084,4.0,1502.098606,1
270,119211.8,413,1.0,1.0,1.0,7,7.10727983,1.0,1e-12,1
1,0.0,74,1.0,1.0,1.0,1,0.1,1.0,1.337,1
1,250151.05,194,3.0,2.0,3.0,20,25.67020723,3.0,2.51e-13,1
1,455421.43,185,11.0,9.0,11.0,681,563.5873132,11.0,6247.106792,1
270,0.0,413,1.0,1.0,1.0,0,0.0,1.0,1e-12,1
270,225228.05,413,1.0,1.0,1.0,7,9999.99937,1.0,1e-12,1
1,20747.82,74,1.0,1.0,1.0,4,4.0,1.0,13.37,1
270,0.0,413,1.0,1.0,1.0,0,0.0,1.0,1e-12,1
1,32309.23,450,2.0,2.0,2.0,2,0.5,2.0,113.37,1
270,15958.53,413,1.0,1.0,1.0,3,16.45846109,1.0,1e-12,1
1,78231.1,74,1.0,1.0,1.0,2,0.5,1.0,1.337,1
270,182873.28,413,1.0,1.0,1.0,6,0.0,1.0,1e-12,1
270,139.88,413,1.0,1.0,1.0,3,2.0,1.0,1e-12,1
270,7816.12,413,1.0,1.0,1.0,12,4.519077169,1.0,1e-12,1
1,0.0,74,1.0,1.0,1.0,0,0.0,1.0,1.337,1
1,100279.82,74,2.0,2.0,2.0,12,5.58374408,2.0,1.337,1
1,31499.7,462,1.0,1.0,1.0,26,5.74846967,1.0,300.0,1
1,20075.95,74,1.0,1.0,1.0,7,3.63588317,1.0,1.337,1
270,0.0,413,1.0,1.0,1.0,0,0.0,1.0,1e-12,1
1,5053.82,155,5.0,5.0,5.0,23,88.65791179,5.0,114.37,1
294,2245.27,74,3.0,2.0,2.0,3,1.505998636,2.0,112.37,1
270,7746.93,413,1.0,1.0,1.0,22,14.86363871,1.0,1e-12,1
270,0.0,413,1.0,1.0,1.0,0,0.0,1.0,1e-12,1
270,3738.7,413,1.0,1.0,1.0,7,3.507510487,1.0,1e-12,1
1,3597.85,74,1.0,1.0,1.0,2,0.99,1.0,1.337,1
270,13149.83,413,1.0,1.0,1.0,28,26.91096666,1.0,1e-12,1
1,0.0,74,1.0,1.0,1.0,0,0.0,1.0,1.337,1
1,19746.73,74,2.0,2.0,2.0,10,4.93662136,2.0,100.337,1
1,47516.38,74,2.0,2.0,2.0,18,22.91674634,2.0,1.337,1
270,134.87,413,1.0,1.0,1.0,4,1.5,1.0,1e-12,1
270,56553.9,413,1.0,1.0,1.0,19,6.40236358,1.0,1e-12,1
270,47293.87,413,1.0,1.0,1.0,4,0.0,1.0,1e-12,1
270,0.0,413,1.0,1.0,1.0,0,0.0,1.0,1e-12,1
1,0.0,74,1.0,1.0,1.0,0,0.0,1.0,13.37,1
1,8788.32,74,1.0,1.0,1.0,7,2.4074262,1.0,1.337,1
270,14331.05,413,1.0,1.0,1.0,6,34.627,1.0,1e-12,1
270,0.0,413,1.0,1.0,1.0,0,0.0,1.0,1e-12,1
270,0.0,413,1.0,1.0,1.0,0,0.0,1.0,1e-12,1
1,2825.88,74,1.0,1.0,1.0,2,5.0,1.0,13.37,1
13,316708.28,308,76.0,32.0,42.0,98,1279.055397,42.0,72823.67792,1
1,0.0,74,1.0,1.0,1.0,0,0.0,1.0,13.37,1
275,10423.6,257,3.0,2.0,2.0,26,13.05171508,2.0,8.220067312,1
1,2700.07,450,1.0,1.0,1.0,2,1.887837,1.0,100.0,1
270,1359.9,413,1.0,1.0,1.0,9,12.3589394,1.0,1e-12,1
270,177010.45,413,1.0,1.0,1.0,7,0.0,1.0,1e-12,1
1,14388.95,74,1.0,1.0,1.0,3,0.5,1.0,1.337,1
270,3442.42,413,1.0,1.0,1.0,18,42.5996968,1.0,1e-12,1
135,10073.33,218,6.0,2.0,2.0,25,1.755767548,2.0,203336.6719,1
1,34773.83,401,1.0,1.0,1.0,9,2.30138,1.0,4.6e-11,1
270,6395.27,413,1.0,1.0,1.0,20,10.31487912,1.0,1e-12,1
189,130659.45,308,4.0,2.0,2.0,3,0.0035,2.0,11.639806,1
1,7074.38,74,1.0,1.0,1.0,2,0.5,1.0,13.37,1
270,18002.3,413,1.0,1.0,1.0,15,6.97608486,1.0,1e-12,1
216,193917.13,308,567.0,188.0,150.0,621,882.7100175,150.0,47928627.56,1
270,52677.22,413,1.0,1.0,1.0,7,2.42688779,1.0,1e-12,1
270,3527.05,413,1.0,1.0,1.0,2,0.5,1.0,1e-12,1
1,14434.03,185,1.0,1.0,1.0,41,48.7648591,1.0,1500.0,1
1,0.0,74,1.0,1.0,1.0,0,0.0,1.0,1.337,1
1,28477.13,257,1.0,1.0,1.0,4,0.32,1.0,2.319727583,1
270,0.0,413,1.0,1.0,1.0,0,0.0,1.0,1e-12,1
1,50351.52,314,1.0,1.0,1.0,2,0.013541267,1.0,9.9e-11,1
270,0.0,413,1.0,1.0,1.0,0,0.0,1.0,1e-12,1
1,0.0,74,1.0,1.0,1.0,0,0.0,1.0,13.37,1
1,0.0,74,1.0,1.0,1.0,0,0.0,1.0,13.37,1
270,485.82,413,1.0,1.0,1.0,2,2.939,1.0,1e-12,1
1,1499.75,74,1.0,1.0,1.0,18,38.77023525,1.0,13.37,1
270,0.0,413,1.0,1.0,1.0,0,0.0,1.0,1e-12,1
1,260318.88,436,4.0,4.0,4.0,11,23.13478821,4.0,1411.084143,1
1,4301.65,74,2.0,2.0,2.0,17,15.71541338,2.0,1.337,1
270,0.0,413,1.0,1.0,1.0,0,0.0,1.0,1e-12,1
1,48676.88,194,2.0,2.0,2.0,30,21.39316039,2.0,1.337,1
1,267.6,226,38.0,31.0,37.0,7,10000.0,37.0,38597.97456,1
270,0.0,413,1.0,1.0,1.0,0,0.0,1.0,1e-12,1
1,89450.57,439,4.0,3.0,3.0,61,5.062017697,3.0,30041.337,1
270,30244.03,413,1.0,1.0,1.0,11,12.60706329,1.0,1e-12,1
1,46637.03,78,3.0,2.0,3.0,27,16.96201365,3.0,366.337,1
1,205607.65,74,1.0,1.0,1.0,8,0.294503342,1.0,1.337,1
1,32132.47,431,2.0,2.0,2.0,32,22.23769212,2.0,99.0,1
270,113810.52,413,1.0,1.0,1.0,6,4.383085567,1.0,1e-12,1
1,1360.67,450,1.0,1.0,1.0,5,1.61753732,1.0,100.0,1
1,37975.47,74,1.0,1.0,1.0,2,1.00187376,1.0,1.337,1
1,744.37,74,1.0,1.0,1.0,2,0.099517,1.0,13.37,1
1,0.0,74,1.0,1.0,1.0,0,0.0,1.0,13.37,1
270,0.0,413,1.0,1.0,1.0,0,0.0,1.0,1e-12,1
270,0.0,413,1.0,1.0,1.0,0,0.0,1.0,1e-12,1
270,0.0,413,1.0,1.0,1.0,0,0.0,1.0,1e-12,1
1,1067.13,74,1.0,1.0,1.0,3,0.51,1.0,13.37,1
1,68288.75,257,1.0,1.0,1.0,6,9.504,1.0,2.174619533,1
1,7274.9,74,1.0,1.0,1.0,15,13.38769465,1.0,1.337,1
1,12187.25,74,1.0,1.0,1.0,33,46.27754497,1.0,13.37,1
270,163.23,413,1.0,1.0,1.0,5,0.06892424,1.0,1e-12,1
1,16932.38,74,1.0,1.0,1.0,4,1.005,1.0,1.337,1
1,95751.9,254,4.0,4.0,4.0,26,103.8016986,4.0,2194.83567,1
270,2931.68,413,1.0,1.0,1.0,2,2.65,1.0,1e-12,1
270,0.0,413,1.0,1.0,1.0,0,0.0,1.0,1e-12,1
270,455288.12,413,1.0,1.0,1.0,3,0.11492083,1.0,1e-12,1
1,69405.57,352,3.0,3.0,3.0,10,4.64030527,3.0,2.277070174,1
1,17516.63,300,2.0,2.0,2.0,22,14.83130755,2.0,3.337,1
1,12163.3,74,1.0,1.0,1.0,5,1.84425163,1.0,1.337,1
1,4800.82,74,1.0,1.0,1.0,2,0.05641035,1.0,13.37,1
270,19359.07,413,1.0,1.0,1.0,5,3.727,1.0,1e-12,1
270,0.0,413,1.0,1.0,1.0,0,0.0,1.0,1e-12,1
1,0.0,226,35.0,29.0,34.0,1,10000.0,34.0,39029.03023,1
1,2788.15,194,4.0,4.0,4.0,11,13.95338787,4.0,100.337,1
270,15949.32,413,1.0,1.0,1.0,2,0.14063,1.0,1e-12,1
1,161485.95,416,3.0,3.0,3.0,41,39.56392978,3.0,163.82708,1
1,425947.75,439,6.0,6.0,6.0,304,293.9426738,6.0,15110.337,1
270,30366.68,413,1.0,1.0,1.0,8,1.27946,1.0,1e-12,1
1,101514.7,74,1.0,1.0,1.0,7,0.85,1.0,1.337,1
270,1778.05,413,1.0,1.0,1.0,9,3.86168216,1.0,1e-12,1
270,18768.03,413,1.0,1.0,1.0,49,26.24831295,1.0,1e-12,1
270,929.3,413,1.0,1.0,1.0,29,6.827057,1.0,1e-12,1
1,45537.1,74,1.0,1.0,1.0,32,13.1686057,1.0,1.337,1
1,0.0,74,1.0,1.0,1.0,0,0.0,1.0,1.337,1
1,83520.32,74,1.0,1.0,1.0,15,8.4714335,1.0,1.337,1
1,65227.57,74,1.0,1.0,1.0,12,13.495966,1.0,1.337,1
270,0.0,413,1.0,1.0,1.0,0,0.0,1.0,1e-12,1
294,69191.82,1,1.0,0.0,0.0,3231,611.3820377,0.0,0.0,1
270,42102.1,413,1.0,1.0,1.0,28,11.84352621,1.0,1e-12,1
54,148832.22,93,13.0,11.0,3.0,7,0.933,3.0,8625.933819,1
270,36197.65,413,1.0,1.0,1.0,6,0.05730395,1.0,1e-12,1
1,11824.47,74,1.0,1.0,1.0,69,39.32655439,1.0,1.337,1
1,117504.3,78,4.0,3.0,4.0,116,93.54144143,4.0,19377.0,1
194,82605.95,243,210.0,88.0,77.0,188,21.35036747,77.0,770806.6178,1
1,11247.72,40,2.0,2.0,2.0,18,6.19250131,2.0,6.337,1
270,817.13,413,1.0,1.0,1.0,4,1.23551223,1.0,1e-12,1
1,18470.13,74,1.0,1.0,1.0,22,8.23797678,1.0,1.337,1
270,5772.62,413,1.0,1.0,1.0,7,2.81692179,1.0,1e-12,1
1,665.27,74,1.0,1.0,1.0,2,0.01,1.0,1.337,1
1,0.0,74,1.0,1.0,1.0,0,0.0,1.0,13.37,1
270,0.0,413,1.0,1.0,1.0,0,0.0,1.0,1e-12,1
1,0.0,74,1.0,1.0,1.0,0,0.0,1.0,1.337,1
1,44123.92,74,1.0,1.0,1.0,5,3.45,1.0,13.37,1
1,160007.27,74,2.0,2.0,2.0,27,3.096139,2.0,1.837,1
270,186.28,413,1.0,1.0,1.0,3,11.87457344,1.0,1e-12,1
270,0.0,413,1.0,1.0,1.0,0,0.0,1.0,1e-12,1
270,0.0,413,1.0,1.0,1.0,0,0.0,1.0,1e-12,1
1,28238.13,257,1.0,1.0,1.0,23,15.13086182,1.0,2.21746837,1
1,2778.75,74,1.0,1.0,1.0,23,17.98092422,1.0,1.337,1
166,74751.17,239,63.0,1.0,6.0,190,27.44490008,6.0,12.0,1
1,0.0,74,1.0,1.0,1.0,0,0.0,1.0,1.337,1
1,60314.37,74,1.0,1.0,1.0,8,0.94755401,1.0,13.37,1
1,938.73,450,1.0,1.0,1.0,2,0.55,1.0,100.0,1
1,19371.6,74,1.0,1.0,1.0,4,1.23831829,1.0,1.337,1
1,10561.05,305,2.0,2.0,2.0,5,1.83448948,2.0,21.337,1
1,383722.22,155,6.0,6.0,6.0,23,22.73428129,6.0,110.347,1
270,13785.13,413,1.0,1.0,1.0,11,10.5294125,1.0,1e-12,1
270,37149.08,413,1.0,1.0,1.0,9,2.086472254,1.0,1e-12,1
1,96813.7,185,3.0,2.0,3.0,25,21.41830764,3.0,1500.0,1
